frame,drone_count,base_speed,speed_multiplier,neighbor_distance,collisions,avg_distance
99570,70,3.0,0.8,160,14,316.48
99600,70,3.0,0.8,160,14,317.77
99630,70,3.0,0.8,160,14,320.11
99660,70,3.0,0.8,160,14,320.69
99690,70,3.0,0.8,160,14,321.0
99720,70,3.0,0.8,160,14,320.92
99750,70,3.0,0.8,160,14,319.41
99780,70,3.0,0.8,160,14,319.99
99810,70,3.0,0.8,160,14,321.45
99840,70,3.0,0.8,160,14,322.91
99870,70,3.0,0.8,160,14,321.6
99900,70,3.0,0.8,160,0,456.59
99930,70,3.0,0.8,160,0,435.08
99960,70,3.0,0.8,160,0,416.04
99990,70,3.0,0.8,160,0,402.79
100020,70,3.0,0.8,160,0,394.99
100050,70,3.0,0.8,160,0,390.85
100080,70,3.0,0.8,160,0,391.12
100110,70,3.0,0.8,160,0,395.4
100140,70,3.0,0.8,160,0,401.71
100170,70,3.0,0.8,160,0,407.76
100200,70,3.0,0.8,160,0,415.68
100230,70,3.0,0.8,160,0,423.05
100260,70,3.0,0.8,160,0,431.8
100290,70,3.0,1.2,160,0,441.64
100320,70,3.0,1.2,160,0,449.87
100350,70,3.0,1.2,160,0,458.18
100380,70,3.0,1.2,160,0,464.4
100410,70,3.0,1.2,160,0,417.76
100440,70,3.0,1.2,160,0,397.32
100470,70,3.0,1.2,160,0,378.0
100500,70,3.0,1.2,160,0,365.47
100530,70,3.0,1.2,160,0,351.73
100560,70,3.0,1.2,160,0,342.59
100590,70,3.0,1.2,160,0,426.54
100620,70,3.0,1.2,160,3,468.48
100650,70,3.0,1.2,160,0,454.78
100680,70,3.0,1.2,160,0,437.08
100710,70,3.0,1.2,160,0,422.96
100740,70,3.0,1.2,160,0,413.47
100770,70,3.0,1.2,160,0,402.06
100800,70,3.0,1.2,160,0,390.19
100830,70,3.0,1.2,160,0,379.42
100860,70,3.0,1.2,160,0,368.69
100890,70,3.0,1.2,160,0,361.6
100920,70,3.0,1.2,160,0,359.72
100950,70,3.0,1.2,160,0,431.2
100980,70,3.0,1.2,160,1,410.07
101010,70,3.0,1.2,160,0,391.27
101040,70,3.0,1.2,160,0,377.31
101070,70,3.0,1.2,160,0,367.88
101100,70,3.0,1.2,160,0,360.62
101130,70,3.0,1.2,160,0,357.14
101160,70,3.0,1.2,160,0,357.27
101190,70,3.0,1.2,160,0,358.22
101220,70,3.0,1.2,160,0,364.91
101250,70,3.0,1.2,160,0,370.36
101280,70,3.0,1.2,160,0,376.24
101310,70,3.0,1.2,160,0,380.59
101340,70,3.0,1.2,160,0,382.57
101370,70,3.0,1.2,160,0,383.19
101400,70,3.0,1.2,160,0,383.92
101430,70,3.0,1.2,160,0,383.58
101460,70,3.0,1.2,160,0,378.81
101490,70,3.0,1.2,160,0,377.37
101520,70,3.0,1.2,160,0,375.29
101550,70,3.0,1.2,160,0,378.34
101580,70,3.0,1.2,160,1,387.62
101610,70,3.0,1.2,160,1,383.15
101640,70,3.0,1.2,160,1,383.36
101670,70,3.0,1.2,160,2,375.57
101700,70,3.0,1.2,160,2,366.07
101730,70,3.0,1.2,160,2,356.83
101760,70,3.0,1.2,160,2,348.13
101790,70,3.0,1.2,160,2,341.26
101820,70,3.0,1.2,160,2,333.81
101850,70,3.0,1.2,160,2,329.68
101880,70,3.0,1.2,160,2,327.05
101910,70,3.0,1.2,160,2,323.91
101940,70,3.0,1.2,160,2,320.43
101970,70,3.0,1.2,160,2,313.44
102000,70,3.0,1.2,160,2,307.47
102030,70,3.0,1.2,160,2,303.87
102060,70,3.0,1.2,160,3,301.16
102090,70,3.0,1.2,160,3,301.25
102120,70,3.0,1.2,160,3,303.9
102150,70,3.0,1.2,160,3,306.19
102180,70,3.0,1.2,160,3,308.26
102210,70,3.0,1.2,160,3,310.95
102240,70,3.0,1.2,160,4,312.41
102270,70,3.0,1.2,160,4,314.63
102300,70,3.0,1.2,160,2,314.78
102330,70,3.0,1.2,160,2,314.75
102360,70,3.0,1.2,160,2,313.9
102390,70,3.0,1.2,160,2,312.09
102420,70,3.0,1.2,160,2,312.04
102450,70,3.0,1.2,160,3,310.49
102480,70,3.0,1.2,160,3,311.58
102510,70,3.0,1.2,160,3,311.78
102540,70,3.0,1.2,160,3,311.94
102570,70,3.0,1.2,160,3,311.9
102600,70,3.0,1.2,160,3,309.84
102630,70,3.0,1.2,160,3,306.07
102660,70,3.0,1.2,160,3,304.96
run_001,30,40,3.0,1.0,60,4,504.26
run_001,60,40,3.0,1.0,60,1,496.21
run_001,90,40,3.0,1.0,60,0,497.72
run_001,120,40,3.0,1.0,60,0,498.7
run_001,150,40,3.0,1.0,60,0,494.07
run_001,180,40,3.0,1.0,60,0,488.79
run_001,210,40,3.0,1.0,60,0,479.44
run_001,240,40,3.0,1.0,60,0,471.02
run_001,270,40,3.0,1.0,60,0,465.02
run_001,300,40,3.0,1.0,60,0,457.18
run_001,330,40,3.0,1.0,60,0,454.17
run_001,360,40,3.0,1.0,60,0,450.63
run_001,390,40,3.0,1.0,60,0,444.93
run_001,420,40,3.0,1.0,60,0,440.31
run_001,450,40,3.0,1.0,60,0,421.51
run_001,480,40,3.0,1.0,60,0,411.86
run_001,510,40,3.0,1.0,60,0,405.67
run_001,540,40,3.0,1.0,60,0,399.35
run_001,570,40,3.0,1.0,60,0,378.05
run_001,600,40,3.0,1.0,60,0,355.95
run_001,630,40,3.0,1.0,60,0,352.9
run_001,660,40,3.0,1.0,60,0,350.44
run_001,690,40,3.0,1.0,60,0,350.33
run_001,720,40,3.0,1.0,60,0,350.17
run_001,750,40,3.0,1.0,60,0,360.31
run_001,780,40,3.0,1.0,60,0,371.47
run_001,810,40,3.0,1.0,60,0,380.09
run_001,840,40,3.0,1.0,60,0,384.41
run_001,870,40,3.0,1.0,60,0,382.45
run_001,900,40,3.0,1.0,60,0,379.84
run_001,930,40,3.0,1.0,60,0,379.18
run_001,960,40,3.0,1.0,60,0,382.43
run_001,990,40,3.0,1.0,60,0,386.01
run_001,1020,40,3.0,1.0,60,0,386.89
run_001,1050,40,3.0,1.0,60,0,383.57
run_001,1080,40,3.0,1.0,60,0,375.26
run_001,1110,40,3.0,1.0,60,0,370.09
run_001,1140,40,3.0,1.0,60,0,364.54
run_001,1170,40,3.0,1.0,60,0,357.85
run_001,1200,40,3.0,1.0,60,0,348.73
run_001,1230,40,3.0,1.0,60,0,340.74
run_001,1260,40,3.0,1.0,60,0,336.79
run_001,1290,40,3.0,1.0,60,0,332.52
run_001,1320,40,3.0,1.0,60,0,329.08
run_001,1350,40,3.0,1.0,60,0,327.59
run_001,1380,40,3.0,1.0,60,0,322.73
run_001,1410,40,3.0,1.0,60,0,324.24
run_001,1440,40,3.0,1.0,60,0,325.03
run_001,1470,40,3.0,1.0,60,0,322.9
run_002,30,40,3.0,1.0,60,2,414.68
run_002,60,40,3.0,1.0,60,2,417.98
run_002,90,40,3.0,1.0,60,1,417.81
run_002,120,40,3.0,1.0,60,1,414.39
run_002,150,40,3.0,1.0,60,1,413.19
run_002,180,40,3.0,1.0,60,0,414.29
run_002,210,40,3.0,1.0,60,0,412.85
run_002,240,40,3.0,1.0,60,0,411.4
run_002,270,40,3.0,1.0,60,0,409.36
run_002,300,40,3.0,1.0,60,0,401.08
run_002,330,40,3.0,1.0,60,0,399.24
run_002,360,40,3.0,1.0,60,0,400.25
run_002,390,40,3.0,1.0,60,0,403.67
run_002,420,40,3.0,1.0,60,0,400.37
run_002,450,40,3.0,1.0,60,0,394.32
run_002,480,40,3.0,1.0,60,0,387.87
run_002,510,40,3.0,1.0,60,0,376.9
run_002,540,40,3.0,1.0,60,0,365.09
run_002,570,40,3.0,1.0,60,0,353.07
run_002,600,40,3.0,1.0,60,0,340.97
run_002,630,40,3.0,1.0,60,0,331.58
run_002,660,40,3.0,1.0,60,0,321.69
run_002,690,40,3.0,1.0,60,0,310.8
run_002,720,40,3.0,1.0,60,0,299.8
run_002,750,40,3.0,1.0,60,0,290.96
run_002,780,40,3.0,1.0,60,0,282.88
run_002,810,40,3.0,1.0,60,0,276.22
run_002,840,40,3.0,1.0,60,0,270.92
run_002,870,40,3.0,1.0,60,0,266.41
run_002,900,40,3.0,1.0,60,0,262.51
run_002,930,40,3.0,1.0,60,0,261.76
run_002,960,40,3.0,1.0,60,0,259.17
run_002,990,40,3.0,1.0,60,0,258.11
run_002,1020,40,3.0,1.0,60,0,256.18
run_002,1050,40,3.0,1.0,60,0,257.9
run_002,1080,40,3.0,1.0,60,0,261.4
run_002,1110,40,3.0,1.0,60,0,261.9
run_002,1140,40,3.0,1.0,60,0,259.6
run_002,1170,40,3.0,1.0,60,0,251.92
run_002,1200,40,3.0,1.0,60,0,243.44
run_002,1230,40,3.0,1.0,60,0,235.02
run_002,1260,40,3.0,1.0,60,0,227.3
run_002,1290,40,3.0,1.0,60,0,221.19
run_002,1320,40,3.0,1.0,60,0,219.33
run_002,1350,40,3.0,1.0,60,0,219.63
run_002,1380,40,3.0,1.0,60,0,219.52
run_002,1410,40,3.0,1.0,60,0,219.97
run_002,1440,40,3.0,1.0,60,0,220.37
run_002,1470,40,3.0,1.0,60,0,221.19
run_002,1500,40,3.0,1.0,60,0,224.88
run_002,1530,40,3.0,1.0,60,0,234.98
run_002,1560,40,3.0,1.0,60,0,236.66
run_002,1590,40,3.0,1.0,60,0,238.66
run_002,1620,40,3.0,1.0,60,0,241.51
run_002,1650,40,3.0,1.0,60,0,244.73
run_002,1680,40,3.0,1.0,60,0,247.9
run_002,1710,40,3.0,1.0,60,0,249.4
run_002,1740,40,3.0,1.0,60,0,251.66
run_002,1770,40,3.0,1.0,60,0,253.76
run_002,1800,40,3.0,1.0,60,0,255.61
run_002,1830,40,3.0,1.0,60,0,256.73
run_002,1860,40,3.0,1.0,60,0,255.97
run_002,1890,40,3.0,1.0,60,0,254.23
run_002,1920,40,3.0,1.0,60,0,255.6
run_002,1950,40,3.0,1.0,60,0,258.32
run_002,1980,40,3.0,1.0,60,0,262.05
run_002,2010,40,3.0,1.0,60,0,263.91
run_002,2040,40,3.0,1.0,60,0,263.9
run_002,2070,40,3.0,1.0,60,0,267.62
run_002,2100,40,3.0,1.0,60,0,273.8
run_002,2130,40,3.0,1.0,60,0,279.89
run_002,2160,40,3.0,1.0,60,0,286.54
run_002,2190,40,3.0,1.0,60,0,290.74
run_002,2220,40,3.0,1.0,60,0,282.13
run_002,2250,40,3.0,1.0,60,0,268.15
run_002,2280,40,3.0,1.0,60,0,251.28
run_002,2310,40,3.0,1.0,60,0,249.05
run_002,2340,40,3.0,1.0,60,0,229.53
run_002,2370,40,3.0,1.0,60,0,226.45
run_002,2400,40,3.0,1.0,60,1,223.85
run_002,2430,40,3.0,1.0,60,1,221.78
run_002,2460,40,3.0,1.0,60,1,219.4
run_002,2490,40,3.0,1.0,60,3,217.62
run_002,2520,40,3.0,1.0,60,3,214.98
run_002,2550,40,3.0,1.0,60,3,206.37
run_002,2580,40,3.0,1.0,60,3,192.8
run_002,2610,40,3.0,1.0,60,3,183.33
run_002,2640,40,3.0,1.0,60,3,175.34
run_002,2670,40,3.0,1.0,60,2,170.63
run_002,2700,40,3.0,1.0,60,2,166.75
run_002,2730,40,3.0,1.0,60,2,164.35
run_002,2760,40,3.0,1.0,60,2,163.94
run_002,2790,40,3.0,1.0,60,4,163.45
run_002,2820,40,3.0,1.0,60,4,163.88
run_002,2850,40,3.0,1.0,60,4,164.54
run_002,2880,40,3.0,1.0,60,3,166.42
run_002,2910,40,3.0,1.0,60,3,168.49
run_002,2940,40,3.0,1.0,60,3,171.04
run_002,2970,40,3.0,1.0,60,3,175.41
run_002,3000,40,3.0,1.0,60,3,180.27
run_002,3030,40,3.0,1.0,60,3,184.28
run_002,3060,40,3.0,1.0,60,3,212.57
run_002,3090,40,3.0,1.0,60,3,256.09
run_002,3120,40,3.0,1.0,60,3,275.08
run_002,3150,40,3.0,1.0,60,3,255.16
run_002,3180,40,3.0,1.0,60,3,251.49
run_002,3210,40,3.0,1.0,60,3,230.05
run_002,3240,40,3.0,1.0,60,3,178.53
run_002,3270,40,3.0,1.0,60,3,179.23
run_002,3300,40,3.0,1.0,60,3,210.35
run_002,3330,40,3.0,1.0,60,3,215.06
run_002,3360,40,3.0,1.0,60,2,218.97
run_002,3390,40,3.0,1.0,60,3,218.08
run_002,3420,40,3.0,1.0,60,3,218.65
run_002,3450,40,3.0,1.0,60,3,218.6
run_002,3480,40,3.0,1.0,60,3,218.53
run_002,3510,40,3.0,1.0,60,3,220.91
run_002,3540,40,3.0,1.0,60,3,223.28
run_002,3570,40,3.0,1.0,60,2,226.68
run_002,3600,40,3.0,1.0,60,2,229.07
run_002,3630,40,3.0,1.0,60,2,231.02
run_002,3660,40,3.0,1.0,60,2,232.76
run_002,3690,40,3.0,1.0,60,2,234.07
run_002,3720,40,3.0,1.0,60,2,233.74
run_002,3750,40,3.0,1.0,60,2,226.92
run_002,3780,40,3.0,1.0,60,2,222.68
run_002,3810,40,3.0,1.0,60,2,214.33
run_002,3840,40,3.0,1.0,60,2,197.82
run_002,3870,40,3.0,1.0,60,2,186.73
run_002,3900,40,3.0,1.0,60,3,173.37
run_002,3930,40,3.0,1.0,60,3,171.43
run_002,3960,40,3.0,1.0,60,3,171.08
run_002,3990,40,3.0,1.0,60,3,173.06
run_002,4020,40,3.0,1.0,60,3,177.57
run_002,4050,40,3.0,1.0,60,3,182.26
run_002,4080,40,3.0,1.0,60,3,185.72
run_002,4110,40,3.0,1.0,60,3,198.65
run_002,4140,40,3.0,1.0,60,3,214.79
run_002,4170,40,3.0,1.0,60,3,219.05
run_002,4200,40,3.0,1.0,60,3,215.19
run_002,4230,40,3.0,1.0,60,3,213.29
run_002,4260,40,3.0,1.0,60,3,211.41
run_002,4290,40,3.0,1.0,60,3,207.52
run_002,4320,40,3.0,1.0,60,3,200.16
run_002,4350,40,3.0,1.0,60,3,192.22
run_002,4380,40,3.0,1.0,60,3,185.23
run_002,4410,40,3.0,1.0,60,3,177.18
run_002,4440,40,3.0,1.0,60,3,170.91
run_002,4470,40,3.0,1.0,60,3,165.27
run_002,4500,40,3.0,1.0,60,3,161.08
run_002,4530,40,3.0,1.0,60,3,158.28
run_002,4560,40,3.0,1.0,60,3,154.33
run_002,4590,40,3.0,1.0,60,3,150.2
run_002,4620,40,3.0,1.0,60,4,148.8
run_002,4650,40,3.0,1.0,60,4,146.82
run_002,4680,40,3.0,1.0,60,4,145.66
run_002,4710,40,3.0,1.0,60,4,143.9
run_002,4740,40,3.0,1.0,60,4,142.27
run_002,4770,40,3.0,1.0,60,4,141.07
run_002,4800,40,3.0,1.0,60,4,140.05
run_002,4830,40,3.0,1.0,60,4,139.54
run_002,4860,40,3.0,1.0,60,4,140.66
run_002,4890,40,3.0,1.0,60,4,132.84
run_002,4920,40,3.0,1.0,60,4,132.52
run_002,4950,40,3.0,1.0,60,4,130.97
run_002,4980,40,3.0,1.0,60,4,129.99
run_002,5010,40,3.0,1.0,60,4,129.51
run_002,5040,40,3.0,1.0,60,4,127.47
run_002,5070,40,3.0,1.0,60,4,128.85
run_002,5100,40,3.0,1.0,60,4,128.42
run_002,5130,40,3.0,1.0,60,4,131.24
run_002,5160,40,3.0,1.0,60,4,135.46
run_002,5190,40,3.0,1.0,60,4,137.77
run_002,5220,40,3.0,1.0,60,4,141.78
run_002,5250,40,3.0,1.0,60,4,147.9
run_002,5280,40,3.0,1.0,60,4,148.77
run_002,5310,40,3.0,1.0,60,4,143.81
run_002,5340,40,3.0,1.0,60,4,138.96
run_002,5370,40,3.0,1.0,60,4,136.63
run_002,5400,40,3.0,1.0,60,4,134.24
run_002,5430,40,3.0,1.0,60,4,131.79
run_002,5460,40,3.0,1.0,60,4,130.41
run_002,5490,40,3.0,1.0,60,4,130.42
run_002,5520,40,3.0,1.0,60,4,132.24
run_002,5550,40,3.0,1.0,60,4,135.53
run_002,5580,40,3.0,1.0,60,4,138.97
run_002,5610,40,3.0,1.0,60,4,142.09
run_002,5640,40,3.0,1.0,60,4,146.56
run_002,5670,40,3.0,1.0,60,4,151.04
run_002,5700,40,3.0,1.0,60,4,155.68
run_002,5730,40,3.0,1.0,60,4,160.1
run_002,5760,40,3.0,1.0,60,4,165.42
run_002,5790,40,3.0,1.0,60,4,171.15
run_002,5820,40,3.0,1.0,60,4,176.56
run_002,5850,40,3.0,1.0,60,4,182.49
run_002,5880,40,3.0,1.0,60,4,187.53
run_002,5910,40,3.0,1.0,60,4,190.19
run_002,5940,40,3.0,1.0,60,4,191.68
run_002,5970,40,3.0,1.0,60,4,193.64
run_002,6000,40,3.0,1.0,60,4,195.06
run_003,30,20,3.0,1.0,60,0,474.09
run_003,60,20,3.0,1.0,60,0,475.24
run_004,30,10,3.0,1.0,60,0,414.12
run_004,60,10,3.0,1.0,60,0,402.23
run_004,90,10,3.0,1.0,60,0,407.5
run_004,120,10,3.0,1.0,60,0,377.06
run_004,150,10,3.0,1.0,60,0,458.29
run_004,180,10,3.0,1.0,60,0,421.49
run_004,210,10,3.0,1.0,60,0,469.7
run_004,240,10,3.0,1.0,60,0,489.51
run_004,270,10,3.0,1.0,60,0,484.21
run_004,300,10,3.0,1.0,60,0,486.78
run_004,330,10,3.0,1.0,60,1,460.07
run_004,360,10,3.0,1.0,60,0,405.13
run_004,390,10,3.0,1.0,60,0,412.61
run_004,420,10,3.0,1.0,60,0,424.84
run_004,450,10,3.0,1.0,60,0,466.98
run_004,480,10,3.0,1.0,60,0,458.08
run_004,510,10,3.0,1.0,60,0,452.62
run_004,540,10,3.0,1.0,60,0,449.35
run_004,570,10,3.0,1.0,60,0,468.23
run_004,600,10,3.0,1.0,60,0,475.82
run_004,630,10,3.0,1.0,60,0,453.87
run_004,660,10,3.0,1.0,60,0,446.31
run_004,690,10,3.0,1.0,60,0,440.29
run_004,720,10,3.0,1.0,60,0,437.34
run_004,750,10,3.0,1.0,60,0,443.32
run_004,780,10,3.0,1.0,60,0,458.8
run_004,810,10,3.0,1.0,60,0,469.01
run_004,840,10,3.0,1.0,60,0,454.64
run_004,870,10,3.0,1.0,60,0,453.35
run_004,900,10,3.0,1.0,60,0,426.3
run_004,930,10,3.0,1.0,60,0,414.43
run_004,960,10,3.0,1.0,60,0,403.44
run_004,990,10,3.0,1.0,60,0,400.37
run_004,1020,10,3.0,1.0,60,0,392.86
run_004,1050,10,3.0,1.0,60,0,387.61
run_004,1080,10,3.0,1.0,60,0,374.14
run_004,1110,10,3.0,1.0,60,0,337.22
run_004,1140,10,3.0,1.0,60,0,284.94
run_004,1170,10,3.0,1.0,60,0,293.71
run_004,1200,10,3.0,1.0,60,0,306.33
run_004,1230,10,3.0,1.0,60,0,320.24
run_004,1260,10,3.0,1.0,60,0,335.37
run_004,1290,10,3.0,1.0,60,0,351.56
run_004,1320,10,3.0,1.0,60,0,368.26
run_004,1350,10,3.0,1.0,60,0,367.47
run_004,1380,10,3.0,1.0,60,0,398.19
run_004,1410,10,3.0,1.0,60,0,405.31
run_004,1440,10,3.0,1.0,60,0,396.56
run_004,1470,10,3.0,1.0,60,0,385.63
run_004,1500,10,3.0,1.0,60,0,373.71
run_004,1530,10,3.0,1.0,60,0,363.83
run_004,1560,10,3.0,1.0,60,0,361.64
run_004,1590,10,3.0,1.0,60,0,334.23
run_004,1620,10,3.0,1.0,60,0,324.17
run_004,1650,10,3.0,1.0,60,0,314.76
run_004,1680,10,3.0,1.0,60,0,305.74
run_004,1710,10,3.0,1.0,60,0,297.38
run_004,1740,10,3.0,1.0,60,0,290.04
run_004,1770,10,3.0,1.0,60,0,281.75
run_004,1800,10,3.0,1.0,60,0,275.99
run_004,1830,10,3.0,1.0,60,0,273.52
run_004,1860,10,3.0,1.0,60,0,296.32
run_004,1890,10,3.0,1.0,60,0,296.68
run_004,1920,10,3.0,1.0,60,0,302.13
run_004,1950,10,3.0,1.0,60,0,306.93
run_004,1980,10,3.0,1.0,60,0,313.63
run_004,2010,10,3.0,1.0,60,0,322.97
run_004,2040,10,3.0,1.0,60,0,380.08
run_004,2070,10,3.0,1.0,60,0,380.6
run_004,2100,10,3.0,1.0,60,0,382.92
run_004,2130,10,3.0,1.0,60,0,387.16
run_004,2160,10,3.0,1.0,60,0,403.93
run_004,2190,10,3.0,1.0,60,0,388.41
run_004,2220,10,3.0,1.0,60,0,388.28
run_004,2250,10,3.0,1.0,60,0,389.53
run_004,2280,10,3.0,1.0,60,0,392.71
run_004,2310,10,3.0,1.0,60,0,436.01
run_004,2340,10,3.0,1.0,60,0,380.06
run_004,2370,10,3.0,1.0,60,0,373.82
run_004,2400,10,3.0,1.0,60,0,372.81
run_004,2430,10,3.0,1.0,60,0,376.27
run_004,2460,10,3.0,1.0,60,0,383.28
run_004,2490,10,3.0,1.0,60,0,392.97
run_004,2520,10,3.0,1.0,60,0,404.65
run_004,2550,10,3.0,1.0,60,0,417.92
run_004,2580,10,3.0,1.0,60,0,432.51
run_004,2610,10,3.0,1.0,60,0,443.04
run_004,2640,10,3.0,1.0,60,0,448.72
run_004,2670,10,3.0,1.0,60,0,453.8
run_004,2700,10,3.0,1.0,60,0,459.21
run_004,2730,10,3.0,1.0,60,0,463.8
run_004,2760,10,3.0,1.0,60,0,440.5
run_004,2790,10,3.0,1.0,60,0,441.98
run_004,2820,10,3.0,1.0,60,0,444.16
run_004,2850,10,3.0,1.0,60,0,446.72
run_004,2880,10,3.0,1.0,60,0,449.72
run_004,2910,10,3.0,1.0,60,0,453.28
run_004,2940,10,3.0,1.0,60,0,453.46
run_004,2970,10,3.0,1.0,60,0,428.82
run_004,3000,10,3.0,1.0,60,0,432.5
run_004,3030,10,3.0,1.0,60,0,433.88
run_004,3060,10,3.0,1.0,60,0,434.12
run_004,3090,10,3.0,1.0,60,0,434.61
run_004,3120,10,3.0,1.0,60,0,452.27
run_004,3150,10,3.0,1.0,60,0,441.51
run_004,3180,10,3.0,1.0,60,0,400.9
run_004,3210,10,3.0,1.0,60,0,398.83
run_004,3240,10,3.0,1.0,60,0,400.88
run_004,3270,10,3.0,1.0,60,0,405.51
run_004,3300,10,3.0,1.0,60,0,412.17
run_004,3330,10,3.0,1.0,60,0,420.53
run_004,3360,10,3.0,1.0,60,0,430.34
run_004,3390,10,3.0,1.0,60,0,441.36
run_004,3420,10,3.0,1.0,60,0,453.32
run_004,3450,10,3.0,1.0,60,0,465.33
run_004,3480,10,3.0,1.0,60,0,474.51
run_004,3510,10,3.0,1.0,60,0,483.65
run_004,3540,10,3.0,1.0,60,0,492.56
run_004,3570,10,3.0,1.0,60,0,500.77
run_004,3600,10,3.0,1.0,60,0,507.35
run_004,3630,10,3.0,1.0,60,0,511.16
run_004,3660,10,3.0,1.0,60,0,514.89
run_004,3690,10,3.0,1.0,60,0,518.92
run_004,3720,10,3.0,1.0,60,0,477.5
run_004,3750,10,3.0,1.0,60,0,376.69
run_004,3780,10,3.0,1.0,60,0,369.35
run_004,3810,10,3.0,1.0,60,0,362.09
run_004,3840,10,3.0,1.0,60,0,355.41
run_004,3870,10,3.0,1.0,60,0,336.14
run_004,3900,10,3.0,1.0,60,0,293.95
run_004,3930,10,3.0,1.0,60,0,231.04
run_004,3960,10,3.0,1.0,60,0,226.4
run_004,3990,10,3.0,1.0,60,0,223.11
run_004,4020,10,3.0,1.0,60,0,221.43
run_004,4050,10,3.0,1.0,60,0,221.39
run_004,4080,10,3.0,1.0,60,0,224.86
run_004,4110,10,3.0,1.0,60,0,225.12
run_004,4140,10,3.0,1.0,60,0,225.78
run_004,4170,10,3.0,1.0,60,0,228.61
run_004,4200,10,3.0,1.0,60,0,232.81
run_004,4230,10,3.0,1.0,60,0,238.21
run_004,4260,10,3.0,1.0,60,0,243.14
run_004,4290,10,3.0,1.0,60,0,251.0
run_004,4320,10,3.0,1.0,60,0,260.56
run_004,4350,10,3.0,1.0,60,0,269.84
run_004,4380,10,3.0,1.0,60,0,277.81
run_004,4410,10,3.0,1.0,60,0,285.33
run_004,4440,10,3.0,1.0,60,0,291.99
run_004,4470,10,3.0,1.0,60,0,296.77
run_004,4500,10,3.0,1.0,60,0,294.55
run_004,4530,10,3.0,1.0,60,0,291.33
run_004,4560,10,3.0,1.0,60,0,287.01
run_004,4590,10,3.0,1.0,60,0,283.45
run_004,4620,10,3.0,1.0,60,0,345.29
run_004,4650,10,3.0,1.0,60,0,381.69
run_004,4680,10,3.0,1.0,60,0,392.9
run_004,4710,10,3.0,1.0,60,0,385.16
run_004,4740,10,3.0,1.0,60,0,376.43
run_004,4770,10,3.0,1.0,60,0,383.54
run_004,4800,10,3.0,1.0,60,0,371.78
run_004,4830,10,3.0,1.0,60,0,370.46
run_004,4860,10,3.0,1.0,60,0,369.12
run_004,4890,10,3.0,1.0,60,0,362.19
run_004,4920,10,3.0,1.0,60,0,336.08
run_004,4950,10,3.0,1.0,60,0,351.43
run_004,4980,10,3.0,1.0,60,0,370.31
run_004,5010,10,3.0,1.0,60,0,389.67
run_004,5040,10,3.0,1.0,60,0,476.51
run_004,5070,10,3.0,1.0,60,0,504.12
run_004,5100,10,3.0,1.0,60,0,501.48
run_004,5130,10,3.0,1.0,60,0,499.26
run_004,5160,10,3.0,1.0,60,0,497.37
run_004,5190,10,3.0,1.0,60,0,496.08
run_004,5220,10,3.0,1.0,60,0,493.28
run_004,5250,10,3.0,1.0,60,0,489.48
run_005,30,10,3.0,1.0,60,0,554.07
run_005,60,10,3.0,1.0,60,0,520.38
run_005,90,10,3.0,1.0,60,0,454.2
run_005,120,10,3.0,1.0,60,0,396.09
run_006,30,20,3.0,1.0,60,0,493.4
run_006,60,20,3.0,1.0,60,0,487.18
run_006,90,20,3.0,1.0,60,0,441.88
run_006,120,20,3.0,1.0,60,0,455.85
run_006,150,20,3.0,1.0,60,0,455.32
run_006,180,20,3.0,1.0,60,0,447.48
run_006,210,20,3.0,1.0,60,0,444.14
run_006,240,20,3.0,1.0,60,0,441.6
run_006,270,20,3.0,1.0,60,0,436.35
run_006,300,20,3.0,1.0,60,0,431.88
run_006,330,20,3.0,1.0,60,0,427.38
run_006,360,20,3.0,1.0,60,0,425.04
run_006,390,20,3.0,1.0,60,0,427.54
run_006,420,20,3.0,1.0,60,0,432.41
run_006,450,20,3.0,1.0,60,0,435.22
run_006,480,20,3.0,1.0,60,0,449.12
run_006,510,20,3.0,1.0,60,0,450.42
run_006,540,20,3.0,1.0,60,0,444.83
run_006,570,20,3.0,1.0,60,0,436.4
run_006,600,20,3.0,1.0,60,0,428.94
run_006,630,20,3.0,1.0,60,0,405.24
run_006,660,20,3.0,1.0,60,0,393.46
run_006,690,20,3.0,1.0,60,0,383.84
run_006,720,20,3.0,1.0,60,0,381.15
run_006,750,20,3.0,1.0,60,0,369.33
run_006,780,20,3.0,1.0,60,0,351.07
run_006,810,20,3.0,1.0,60,0,340.15
run_006,840,20,3.0,1.0,60,0,323.75
run_006,870,20,3.0,1.0,60,0,321.67
run_006,900,20,3.0,1.0,60,0,321.25
run_006,930,20,3.0,1.0,60,0,325.15
run_006,960,20,3.0,1.0,60,0,323.06
run_006,990,20,3.0,1.0,60,0,323.89
run_006,1020,20,3.0,1.0,60,0,328.75
run_006,1050,20,3.0,1.0,60,0,333.27
run_006,1080,20,3.0,1.0,60,0,339.26
run_006,1110,20,3.0,1.0,60,0,347.78
run_006,1140,20,3.0,1.0,60,0,356.71
run_006,1170,20,3.0,1.0,60,0,362.0
run_006,1200,20,3.0,1.0,60,0,367.24
run_006,1230,20,3.0,1.0,60,0,371.76
run_006,1260,20,3.0,1.0,60,0,378.05
run_006,1290,20,3.0,1.0,60,0,382.6
run_006,1320,20,3.0,1.0,60,0,386.92
run_006,1350,20,3.0,1.0,60,0,390.48
run_006,1380,20,3.0,1.0,60,0,392.7
